Date,Open,High,Low,Close,Adj Close,Volume
2005-06-01,7.508000,7.580000,7.028000,7.028000,7.028000,3352
2005-07-01,7.040000,7.238000,6.810000,7.238000,7.238000,2245
2005-08-01,7.281000,7.284000,6.691000,6.781000,6.781000,3057
2005-09-01,6.825000,7.493000,6.810000,7.458000,7.458000,2471
2005-10-01,7.403000,7.827000,7.375000,7.550000,7.550000,592
2005-11-01,7.400000,8.365000,7.400000,8.280000,8.280000,44414
2005-12-01,8.275000,9.170000,8.190000,8.820000,8.820000,4703
2006-01-01,9.030000,9.870000,8.805000,9.850000,9.850000,1101
2006-02-01,9.760000,9.844000,9.100000,9.720000,9.720000,49526
2006-03-01,9.735000,11.620000,9.640000,11.480000,11.480000,5840
2006-04-01,11.630000,14.499000,11.630000,13.510000,13.510000,53585
2006-05-01,13.760000,14.950000,12.000000,12.398000,12.398000,6826
2006-06-01,11.850000,12.245000,9.595000,10.910000,10.910000,36930
2006-07-01,10.833000,11.780000,10.455000,11.325000,11.325000,3334
2006-08-01,11.695000,12.930000,11.695000,12.900000,12.900000,34292
2006-09-01,12.870000,13.260000,10.450000,11.450000,11.450000,5451
2006-10-01,11.550000,12.212000,10.705000,12.212000,12.212000,691
2006-11-01,12.417000,14.000000,12.417000,13.925000,13.925000,38200
2006-12-01,13.900000,14.140000,12.230000,12.818000,12.818000,2866
2007-01-01,12.818000,13.550000,12.130000,13.514000,13.514000,1073
2007-02-01,13.620000,14.720000,13.300000,14.100000,14.100000,53861
2007-03-01,14.230000,14.305000,12.470000,13.390000,13.390000,3781
2007-04-01,13.100000,14.100000,13.020000,13.445000,13.445000,66474
2007-05-01,13.420000,13.585000,12.785000,13.409000,13.409000,2396
2007-06-01,13.681000,13.765000,12.210000,12.353000,12.353000,55467
2007-07-01,12.405000,13.420000,12.405000,12.950000,12.950000,4310
2007-08-01,12.888000,13.118000,11.465000,12.063000,12.063000,49933
2007-09-01,12.095000,13.815000,12.000000,13.794000,13.794000,3632
2007-10-01,13.710000,14.450000,13.205000,14.377000,14.377000,141
2007-11-01,14.264000,15.499000,13.760000,13.963000,13.963000,65954
2007-12-01,13.960000,14.825000,13.600000,14.797000,14.797000,3360
2008-01-01,15.167000,16.875000,15.085000,16.948000,16.948000,2144
2008-02-01,16.889999,19.924999,16.445000,19.808001,19.808001,86448
2008-03-01,19.780001,21.184999,16.770000,17.275000,17.275000,5217
2008-04-01,16.885000,18.305000,16.365000,16.502001,16.502001,55360
2008-05-01,16.969999,18.290001,15.995000,16.827000,16.827000,3685
2008-06-01,16.874001,17.879999,16.462999,17.420000,17.420000,74724
2008-07-01,17.440001,19.375000,16.830000,17.750000,17.750000,3456
2008-08-01,17.650000,17.650000,12.800000,13.607000,13.607000,61326
2008-09-01,13.770000,13.770000,10.280000,12.231000,12.231000,5833
2008-10-01,12.570000,12.570000,8.780000,9.730000,9.730000,1502
2008-11-01,9.750000,10.455000,8.830000,10.185000,10.185000,81639
2008-12-01,10.240000,11.410000,9.135000,11.270000,11.270000,3253
2009-01-01,11.195000,12.590000,10.370000,12.560000,12.560000,1395
2009-02-01,12.500000,14.488000,12.270000,13.085000,13.085000,69856
2009-03-01,13.090000,13.862000,11.940000,12.975000,12.975000,5922
2009-04-01,12.830000,13.105000,11.785000,12.305000,12.305000,48463
2009-05-01,12.335000,15.750000,12.040000,15.600000,15.600000,3189
2009-06-01,15.850000,15.945000,13.435000,13.574000,13.574000,44208
2009-07-01,13.600000,14.050000,12.480000,13.933000,13.933000,3874
2009-08-01,14.020000,15.100000,13.610000,14.898000,14.898000,45702
2009-09-01,14.885000,17.555000,14.650000,16.636000,16.636000,4370
2009-10-01,16.590000,17.893000,16.035000,16.246000,16.246000,359
2009-11-01,16.431000,18.900000,16.431000,18.495001,18.495001,80666
2009-12-01,18.469999,19.430000,16.760000,16.822001,16.822001,7313
2010-01-01,17.440001,18.784000,16.100000,16.183001,16.183001,614
2010-02-01,16.653000,16.736000,14.823000,16.500000,16.500000,86772
2010-03-01,16.500000,17.520000,16.320000,17.511999,17.511999,6697
2010-04-01,17.875999,18.764999,17.559999,18.611000,18.611000,69108
2010-05-01,18.813000,19.650000,17.090000,18.410999,18.410999,6307
2010-06-01,18.540001,19.174999,17.290001,18.671000,18.671000,46387
2010-07-01,18.584999,18.660000,17.423000,17.987000,17.987000,4386
2010-08-01,18.403000,19.400000,17.889999,19.398001,19.398001,44797
2010-09-01,19.358999,21.879999,19.299999,21.798000,21.798000,4545
2010-10-01,21.959999,24.700001,21.959999,24.559999,24.559999,480
2010-11-01,24.865000,28.902000,24.115000,28.184999,28.184999,119764
2010-12-01,28.094999,30.900000,28.010000,30.910000,30.910000,6782
2011-01-01,30.855000,31.195000,26.504999,28.174000,28.174000,1475
2011-02-01,27.995001,34.009998,27.995001,33.804001,33.804001,126078
2011-03-01,33.884998,38.130001,33.599998,37.872002,37.872002,10130
2011-04-01,37.500000,49.520000,37.180000,48.584000,48.584000,215468
2011-05-01,47.970001,48.084999,32.595001,38.303001,38.303001,11072
2011-06-01,38.224998,38.334999,33.580002,34.812000,34.812000,98326
2011-07-01,34.680000,41.419998,33.474998,40.091999,40.091999,9050
2011-08-01,39.625000,44.150002,37.215000,41.699001,41.699001,65781
2011-09-01,41.584999,43.395000,26.584999,30.041000,30.041000,5455
2011-10-01,29.965000,35.455002,28.410000,34.337002,34.337002,776
2011-11-01,32.869999,35.137001,31.011999,32.730999,32.730999,60475
2011-12-01,32.715000,33.555000,26.385000,27.875000,27.875000,3432
2012-01-01,28.165001,33.799999,28.110001,33.233002,33.233002,1755
2012-02-01,33.169998,37.480000,32.700001,34.583000,34.583000,93544
2012-03-01,34.619999,35.615002,31.190001,32.469002,32.469002,4341
2012-04-01,33.105000,33.250000,30.351000,30.959000,30.959000,68613
2012-05-01,31.045000,31.280001,26.895000,27.740999,27.740999,2654
2012-06-01,27.719999,29.476000,26.070000,27.580000,27.580000,78332
2012-07-01,27.440001,28.370001,26.445000,27.895000,27.895000,4176
2012-08-01,27.049999,31.700001,26.965000,31.370001,31.370001,58290
2012-09-01,31.660000,35.090000,31.520000,34.516998,34.516998,3997
2012-10-01,34.375000,35.041000,31.594999,32.287998,32.287998,689
2012-11-01,32.470001,34.395000,30.785000,33.203999,33.203999,108291
